"itemID","Mean(date&time diff)","Sum(order)"
28356,8.5,4
28358,65.5,2
28360,39,8
28361,41.235294117647044,126
28363,37.23076923076923,13
28365,48.55555555555556,17
28366,61.2962962962963,31
28367,55,5
28368,51.75,4
28370,41.54545454545455,76
28371,47,8
28372,2.5,3
28375,37.2,21
28378,45.1855670103093,139
28383,36.22222222222222,9
28385,21.4,11
28387,21.5,4
28389,34.2,11
28391,15.5,2
28395,49.66197183098592,80
28400,39.557894736842115,111
28401,54.62500000000001,9
28402,68.5,2
28403,48.84615384615385,17
28408,43.581818181818186,69
28410,52.166666666666664,16
28411,42.62616822429905,223
28412,32,5
28416,9.5,35
28417,32.696428571428555,100
28422,53.625,8
28423,6.5,2
28424,12.4,18
28427,31.5,2
28428,16.6,9
28429,49.66666666666667,8
28432,67,2
28433,79.83333333333333,34
28436,45.45454545454546,11
28439,44.666666666666664,18
28440,24.666666666666664,8
28448,26,2
28450,35,12
28451,11.333333333333332,3
28454,51.5,17
28456,40,9
28458,46.71428571428572,7
28459,1,4
28460,45.25,4
28464,38,14
28465,2,2
28471,43.63636363636363,14
28473,48.833333333333336,27
28474,29,35
28475,36.400000000000006,25
28476,36.666666666666664,22
28478,44.16666666666667,6
28479,55.33333333333333,3
28482,23.5,2
28483,33,2
28484,34.264705882352935,34
28485,52,10
28488,72,3
28493,42.5,6
28496,37.14285714285714,34
28497,17.23076923076923,14
28498,53.5,4
28502,44.800000000000004,7
28503,29.333333333333332,55
28504,35.5,7
28505,57.5,2
28509,72,2
28510,27.666666666666668,7
28513,15,2
28514,38,2
28515,48.44444444444444,13
28516,35.400000000000006,5
28517,55.67716535433076,203
28521,26.5,4
28522,48.86060606060609,232
28525,68.5,5
28529,97,3
28530,39.99999999999999,67
28531,42.053097345132755,645
28532,46.91111111111111,46
28533,27.333333333333332,3
28536,56.272727272727266,16
28537,45.687500000000014,17
28539,73.25,4
28544,66.14285714285714,7
28548,51.25,4
28549,64,2
28554,46.60000000000001,7
28555,61,5
28558,37.2,14
28559,41,22
28564,70,2
28565,38.72727272727273,11
28572,57.5,4
28573,47.23437500000003,198
28575,29.999999999999996,3
28578,41.5,20
28580,35.8,12
28583,47.75,6
28584,65,2
28587,49.96875,37
28590,48.800000000000004,7
28596,30.260869565217384,56
28597,75,2
28600,35,2
28601,48.83018867924526,154
28603,43.85185185185185,54
28609,24.200000000000003,7
28610,43.8,10
28614,24.6,5
28618,63,3
28621,80.83333333333334,6
28622,19.5,4
28628,28.5,3
28629,33.5,2
28630,68.5,2
28631,6,2
28633,31.333333333333332,7
28634,24,2
28636,13.166666666666668,7
28638,45.00000000000001,17
28639,8.75,4
28640,65.5,4
28641,24.153846153846157,19
28649,64,4
28654,66.4,5
28656,79.5,6
28657,41.5,2
28659,6.5,2
28662,25.666666666666664,5
28664,46.24827586206899,223
28665,34.8125,17
28670,51.72727272727272,26
28676,54.222222222222214,17
28678,39.411764705882355,24
28682,95,4
28683,113,4
28685,60.090909090909086,13
28687,67.5,2
28694,23.52631578947368,22
28695,31.812500000000004,20
28696,58.333333333333336,11
28697,17.5,5
28698,7,2
28704,41,17
28707,73.14285714285714,8
28708,28.508474576271226,175
28709,53.842105263157904,31
28710,44.08,25
28711,10.5,4
28715,45.107734806629814,576
28719,54.5,3
28722,51.076923076923066,16
28723,31.5,2
28724,45.800000000000004,6
28725,38.5,2
28727,80,3
28728,62.79746835443038,81
28733,67.55,21
28736,41.5,2
28737,39.45833333333333,73
28738,61.3,11
28739,34.789473684210535,30
28742,73.5,8
28744,41.545454545454554,47
28747,55.57142857142857,20
28749,39.5581395348837,101
28751,47,2
28753,53.48275862068965,30
28758,46.33858267716537,208
28759,56.33333333333333,6
28761,29.33333333333333,3
28771,42,2
28772,80,5
28776,23,2
28777,47.5,24
28778,24.5,11
28783,39.4,15
28784,18.699999999999992,30
28785,45.055045871559614,257
28788,40.406779661016934,97
28795,20.25,4
28796,47.83333333333333,6
28802,21.333333333333332,6
28807,31.583333333333325,31
28809,29,2
28812,22.363636363636363,26
28813,43.90243902439025,43
28814,55,6
28815,61.62162162162163,37
28816,53.5,7
28819,73.33333333333334,7
28823,34.5,24
28825,36.5,10
28827,49.68181818181819,121
28829,30.28571428571428,30
28837,3,3
28839,60.857142857142854,8
28841,69.66666666666666,3
28843,43.714285714285715,15
28844,42.33333333333333,3
28845,51.769230769230774,73
28846,63.11538461538461,77
28851,46.5,4
28859,41.761904761904745,32
28861,33.592592592592595,52
28862,35,2
28864,80,2
28866,47,67
28867,12,2
28870,76.5,2
28872,19,3
28874,56,4
28875,38.07692307692308,15
28877,36.94202898550723,134
28881,21.5,5
28884,29.23076923076923,25
28885,66.5,2
28886,51.75,17
28889,42.300000000000004,10
28892,39,30
28894,42.39285714285713,37
28897,22,3
28900,38.05405405405406,278
28902,33.25,7
28903,42.5,2
28904,23.5,2
28905,52,4
28917,45.888888888888886,13
28918,49.5,2
28919,45.697674418604635,50
28927,43.807692307692314,30
28931,51.57142857142857,9
28934,74.66666666666667,6
28936,46.95238095238094,88
28943,27.90909090909091,11
28945,26,2
28950,27,2
28953,48.75,4
28956,10.5,4
28958,19.714285714285715,16
28960,53.400000000000006,7
28965,44.22222222222222,12
28967,29.125,46
28969,12.5,3
28976,13,3
28978,50.33333333333334,6
28981,39.663265306122454,249
28984,51.619047619047606,22
28990,46.666666666666664,10
28991,14.5,2
28993,84,2
28995,57,2
28996,10.5,3
29000,36.21052631578947,114
29002,20,8
29003,35.16666666666667,6
29004,12,7
29005,24.5,4
29008,39.4,34
29009,62.054054054054056,42
29011,93,2
29012,51.63281249999999,156
29014,56.857142857142854,7
29015,11.5,2
29016,28.25,4
29018,1.5,4
29019,36,2
29024,57.5,4
29027,33.25,47
29031,79.33333333333333,9
29033,47.833333333333336,6
29037,40.60000000000001,34
29039,16.333333333333332,3
29041,41.86440677966099,68
29042,71.25,4
29044,45.38461538461537,46
29045,69,4
29047,30.5,3
29048,33.888888888888886,12
29051,76.25,4
29052,61.30769230769229,16
29053,21.27272727272727,26
29054,24.5,2
29056,65.75,4
29057,21.666666666666664,6
29058,47.53846153846153,68
29060,83.42857142857143,12
29063,74,3
29064,36.8,9
29065,36.5,2
29069,119.5,2
29070,14.5,2
29073,8,2
29078,28.099999999999998,11
29079,42.79166666666666,75
29080,75.5,8
29084,50.3658536585366,41
29086,43.090909090909086,11
29087,26.666666666666668,10
29088,41,2
29090,7,2
29091,36.66666666666667,31
29093,58.83333333333333,6
29095,49.000000000000014,14
29097,51.588235294117666,100
29098,37.111111111111114,11
29099,49.23529411764707,25
29112,21,2
29115,53.24175824175824,99
29116,56.81632653061223,50
29117,7,3
29121,87,14
29122,18,4
29124,73.5,2
29125,29.57142857142857,8
29126,46.142857142857146,22
29127,44.41666666666666,12
29128,45.5,6
29132,44.809523809523796,43
29135,32.666666666666664,13
29137,29.56923076923076,76
29142,57.75,15
29143,18,4
29144,35.25,5
29145,40.22222222222222,14
29146,46.68831168831169,111
29148,40,9
29149,37.099999999999994,31
29151,38.41666666666668,233
29159,48.5,5
29161,38.909090909090956,192
29165,9,25
29167,73.66666666666666,3
29168,108,2
29171,76.5,2
29179,8.5,2
29182,13,2
29185,35.800000000000004,5
29186,51.29032258064515,41
29187,44,4
29188,38.66666666666667,6
29189,41.55555555555556,28
29191,53,3
29198,20.428571428571427,8
29202,24.28571428571428,9
29203,46.9090909090909,82
29204,35.5,2
29207,46.75,8
29211,41.66666666666667,10
29213,62.81818181818181,12
29220,51.8235294117647,30
29221,46.93333333333333,16
29225,45.85436893203884,368
29228,56.60000000000001,11
29230,33.33333333333333,4
29233,40.81578947368423,61
29234,53,22
29236,51.5,2
29238,11,3
29244,34.38461538461539,20
29253,53.888888888888886,24
29255,37,2
29257,30.000000000000007,35
29259,71.5,2
29260,48.239436619718326,100
29262,59.400000000000006,9
29263,33.93333333333333,30
29264,11,3
29269,48.9090909090909,12
29271,43.33333333333333,4
29276,52,2
29277,36.28571428571429,7
29279,44,2
29280,41.20754716981131,130
29281,47.74285714285714,132
29282,60.5,2
29285,27.5,2
29286,48.25,10
29288,46.21739130434783,144
29292,23.666666666666664,9
29294,32.75,5
29301,56.3125,19
29307,41.33333333333334,115
29308,45,2
29309,34.928571428571416,134
29311,39.55,22
29313,37.3,12
29316,53,5
29318,48.33333333333333,3
29320,39,19
29321,43.78571428571426,98
29322,46.54545454545454,69
29325,34.099999999999994,10
29330,36.75,4
29331,58.287878787878796,192
29332,78.5,2
29333,72,3
29336,34,2
29340,43.25,4
29342,52.83203125000002,276
29344,1.5,6
29345,55.00297619047624,360
29349,45.3943661971831,101
29355,46.77777777777777,19
29358,78,3
29359,64.69230769230768,22
29364,24.5,2
29365,55.39999999999999,38
29369,44.31250000000001,39
29370,66.73333333333333,24
29371,36.5,7
29373,48.95652173913042,24
29375,29.5,2
29379,65,2
29384,20,2
29385,50.5,3
29386,77.5,2
29388,28.75,10
29390,53.33333333333333,3
29392,26.5,2
29394,25,6
29395,46.81250000000001,39
29397,7,2
29398,22.25,4
29400,57.615384615384606,39
29401,40.666666666666664,42
29402,7,5
29403,39.5,2
29404,14,2
29405,44.5,2
29409,62.5,4
29416,26,3
29419,60,7
29420,61.142857142857146,7
29421,48.20408163265305,71
29423,73,10
29426,49.91304347826087,31
29427,61.333333333333336,10
29429,75.5,4
29433,46.966360856269084,482
29437,46.69565217391304,25
29438,34.5,2
29440,42.666666666666664,12
29441,36.5,4
29442,47.000000000000014,24
29448,30.5,3
29449,3,5
29450,52,11
29452,7.5,2
29453,25.25,10
29455,20.5,2
29457,59.800000000000004,5
29459,59.56249999999999,18
29460,45.944444444444436,25
29461,43.33333333333333,4
29462,96.5,6
29463,53.22619047619045,108
29467,30.285714285714285,21
29472,36,11
29473,51.88095238095238,63
29474,38.833333333333336,28
29476,49.42857142857142,7
29478,66.17333333333333,79
29481,74,2
29483,60,2
29486,7.5,2
29487,41,4
29490,48.71428571428571,38
29492,49.57142857142855,144
29497,47,4
29499,40.666666666666664,8
29501,59,5
29503,44.75,5
29505,50.451612903225794,37
29506,50.75,10
29515,59.5,2
29518,43,5
29520,39,4
29522,55.36746987951809,184
29524,26.562499999999996,30
29526,33.833333333333336,12
29530,45.14285714285714,10
29531,47.187499999999986,62
29534,51.23255813953487,121
29536,11.5,2
29543,34,2
29545,52.41666666666667,14
29546,37.749999999999986,33
29549,31.5,2
29550,62.14285714285715,7
29552,38,8
29554,42.15384615384615,43
29555,47.57692307692307,29
29556,26.5,4
29558,38.6875,51
29559,41.222222222222214,11
29564,74.5,2
29567,2.3125000000000004,22
29568,19.750000000000004,30
29569,56.07142857142857,16
29570,52.44736842105264,38
29571,55.5,2
29573,38.5,2
29576,37.800000000000004,9
29581,49.714285714285715,17
29584,33.25,5
29590,23,4
29592,46.5,2
29593,30,2
29602,26.25,4
29603,39.62499999999999,11
29606,13.5,3
29612,28.8,5
29613,41.04444444444445,88
29615,18.666666666666668,23
29616,24.25,4
29617,44.75,21
29618,35.47619047619046,92
29619,57,2
29621,46.11764705882354,18
29622,13.5,2
29623,98,3
29629,73,7
29633,36.33333333333333,11
29635,37,38
29637,57.666666666666664,3
29639,66.42105263157896,27
29640,20,3
29641,58.675000000000004,51
29647,60.5,2
29653,47.31249999999999,113
29654,37.86666666666666,32
29657,42.229612178325254,17472
29660,39.973143759873636,1883
29663,48.99999999999999,61
29665,23,2
29667,9.5,2
29673,30.086956521739133,32
29675,40.19767441860464,188
29681,41.35714285714286,16
29682,57.833333333333336,6
29683,30.499999999999993,22
29687,10.5,2
29695,57.5,2
29696,18.5,2
29699,51.25,9
29700,50.46060606060609,226
29703,35.805555555555564,51
29707,49.5,5
29713,31,2
29717,0,5
29722,59,3
29726,49.031746031746025,67
29728,46.90909090909091,29
29730,3,13
29731,27,2
29736,46.83333333333334,53
29739,28.5,2
29741,50,6
29744,37.5,2
29745,21.5,7
29747,86,2
29752,78.5,3
29754,44.25,6
29758,12.5,2
29759,43.10000000000001,43
29760,48.421052631578945,28
29763,42.866666666666674,37
29765,82.5,5
29767,50.38461538461539,13
29770,31.571428571428573,10
29771,20.416666666666664,19
29775,52.714285714285715,7
29778,33.380952380952365,22
29779,29.82352941176471,58
29781,102.5,6
29782,30,3
29783,28.999999999999996,16
29784,31.25,4
29785,42.2,6
29790,45,6
29791,31.75,11
29794,35.152173913043484,115
29795,46.666666666666664,12
29798,40.87499999999999,24
29801,24.875000000000004,20
29804,45.937499999999986,28
29805,51.333333333333336,6
29806,39.23529411764706,30
29810,22,3
29811,23,2
29816,18,2
29819,21,2
29820,23.784313725490208,175
29821,18,4
29823,17,7
29824,57.30434782608695,42
29825,35.14285714285714,167
29828,39.99999999999999,21
29829,31.77500000000001,65
29831,42.77272727272726,45
29832,56.625,17
29834,41.25,5
29839,36.6,5
29843,63.5,2
29845,32.5,23
29847,56.61904761904761,21
29848,48.5,21
29855,38.5,2
29856,41.40170940170944,200
29858,35.75,4
29859,6,3
29860,32.875000000000014,11
29861,11.25,7
29872,48.5,4
29874,11.5,2
29875,20.5,2
29878,21.5,4
29884,36,4
29885,27.555555555555554,20
29890,70,2
29894,47.83333333333333,17
29895,28.25,6
29899,41.5,7
29901,59.33333333333333,6
29910,48.8,16
29911,1,4
29914,70.66666666666667,10
29915,63,4
29918,56.49999999999999,13
29919,62.75,4
29921,55.199999999999996,30
29923,42.29411764705883,29
29924,54.888888888888886,14
29926,42.16949152542372,87
29928,44.892307692307696,152
29931,40.86111111111111,42
29933,45.762711864406775,90
29935,64,4
29936,37.375,8
29940,31.800000000000004,5
29941,56,3
29944,49.769230769230774,23
29946,50.6,10
29955,75.5,4
29965,18.666666666666664,5
29969,42.69565217391303,78
29973,44.50000000000001,6
29975,51.99999999999999,16
29977,0.5,2
29980,41.25,12
29983,25.5,2
29986,29.200000000000003,20
29988,26,3
29989,30.615384615384613,40
29992,41.54545454545454,12
29993,23.5,2
29995,45.115384615384606,60
29997,45.62500000000001,19
29999,45.666666666666664,11
30000,89,5
30001,36.4375,28
30002,71.4,7
30006,51.35000000000001,41
30008,21.5,2
30011,47.63157894736842,27
30013,72,2
30015,47.411764705882355,17
30017,26.5,2
30019,42.666666666666664,3
30020,53.5,2
30021,30,2
30024,111,2
30025,0.5,2
30028,40.5,2
30031,45,35
30035,47.5,2
30042,41.90697674418605,65
30044,37.74999999999999,8
30054,40.54545454545455,23
30060,38,3
30062,54.94117647058824,22
30067,98.5,2
30069,26.5,3
30075,45.424242424242436,43
30080,27.5,2
30082,16.375,8
30085,47.5,3
30087,53.16666666666667,18
30088,54.86666666666668,30
30094,5.5,3
30096,41.18181818181818,33
30097,41,2
30098,1,2
30103,30,2
30105,15.333333333333332,4
30107,49,5
30109,32.75,23
30114,50.25,16
30115,105,3
30116,54.60000000000001,5
30120,43.28571428571429,18
30121,50.2,10
30125,110,2
30126,50.833333333333336,7
30131,34.14285714285714,29
30133,39.96846846846845,226
30134,1.5,5
30135,55.5,2
30136,54.91666666666666,54
30137,11.5,2
30138,47.30813953488373,232
30141,53.0625,18
30145,31.428571428571423,7
30146,61,2
30157,42,9
30158,42.90419161676646,208
30160,54.74999999999999,58
30161,52.25,13
30162,40.5,7
30163,95,2
30165,51.04347826086957,30
30166,40.72727272727273,26
30167,32.333333333333336,10
30170,53.5,3
30173,41.1883561643835,798
30176,46,2
30178,39.5,2
30181,45.33333333333333,6
30183,45.33333333333333,18
30184,59.5,2
30188,33.23333333333334,39
30189,26.625,13
30190,23.25,9
30191,56,9
30192,69.46153846153847,23
30195,59.5,3
30196,36.5,21
30199,43.82608695652174,36
30200,33.25,5
30203,22.23999999999999,60
30204,20.428571428571427,7
30207,41.400000000000006,5
30208,37.2,24
30224,48.28571428571429,20
30225,9.333333333333332,5
30230,50,2
30231,10.666666666666666,3
30233,40,2
30237,66.5,2
30241,48.25,4
30242,18.75,32
30243,34.5,2
30248,56.75,16
30249,26.4,5
30253,38.58333333333334,15
30256,32.833333333333336,6
30263,42.4032258064516,105
30266,67.33333333333333,3
30268,15.200000000000001,5
30271,35.25000000000001,139
30274,5,2
30277,53.272727272727266,12
30278,66.66666666666667,11
30282,67,6
30283,36.84615384615384,16
30290,51.92857142857142,24
30292,37.416666666666664,29
30293,41.5,3
30298,45.64285714285713,15
30301,36.5,2
30302,56.33333333333334,8
30303,48.625,10
30304,34,2
30308,60.666666666666664,3
30311,32,3
30312,3,10
30314,65.66666666666666,3
30317,15.5,4
30318,41,14
30320,55.56410256410256,67
30321,40,24
30322,78,2
30324,50.266666666666666,18
30330,50.33333333333334,7
30331,59.73684210526315,99
30333,31.75,10
30334,36.22222222222222,11
30335,66.33333333333334,6
30337,25,19
30340,47.5,4
30341,60.5,6
30343,28,2
30344,26.899999999999995,12
30348,46.5,8
30349,50.67796610169493,137
30351,54.16666666666667,11
30358,53.66666666666666,5
30360,10.5,2
30362,48.09213051823415,1106
30366,66,3
30368,50.30769230769233,41
30369,52.2,26
30371,26.5,3
30374,37.58823529411765,18
30375,29.25,4
30376,47.88888888888889,10
30378,46.33333333333334,14
30381,76.4,11
30387,26.714285714285715,24
30390,0.5,6
30391,27.555555555555554,10
30393,81.5,2
30394,35.33333333333333,3
30396,83,2
30397,31,12
30406,39.56410256410254,112
30407,34.208333333333336,25
30408,45.58333333333333,24
30409,40.23529411764706,18
30416,50.16666666666667,6
30425,37,2
30427,51.94117647058823,35
30428,43.705882352941174,17
30429,42.5,85
30430,38.41379310344827,44
30433,59.16666666666667,6
30437,42.5,4
30438,33.703124999999986,112
30440,39,5
30443,49,4
30445,51.531007751937935,368
30446,3.5,2
30448,41.66101694915256,228
30449,46.66666666666667,10
30450,1.5,2
30452,29.125,8
30457,57.36,36
30458,37.714285714285715,7
30460,43.93333333333334,25
30461,102.5,10
30462,21.75,12
30463,65,2
30465,103,2
30467,47.53125,144
30469,38,2
30474,21.833333333333332,13
30475,14,2
30477,42.95348837209304,217
30480,10,6
30482,8.5,2
30484,41.469387755102034,100
30486,48.91304347826085,69
30502,27.363636363636363,17
30505,36.5,2
30506,30.000000000000004,50
30507,47.63636363636364,50
30508,57.28571428571428,7
30510,61.5,3
30511,49.34410339256866,786
30520,39.5,2
30523,35.125,22
30524,77,2
30529,50.25,15
30530,16,2
30533,65.63636363636364,34
30534,50.6,16
30536,15,2
30537,25.000000000000004,10
30538,35.42857142857142,22
30539,50.84615384615385,23
30542,31.225806451612897,39
30543,49.52631578947368,34
30546,54.8129496402878,146
30548,25.5,2
30549,50,6
30552,32.5,5
30553,56,3
30557,48.61111111111113,39
30558,56.5,2
30559,27.5,2
30562,29.5,3
30563,45.5,8
30564,4.666666666666666,5
30569,50.833333333333336,20
30570,41.666666666666664,13
30571,34.142857142857146,7
30573,41.7,27
30576,62.047619047619044,23
30578,60.83333333333333,10
30580,58.60000000000001,27
30581,33.5,2
30582,21,2
30583,77.5,3
30584,28.6,26
30586,28.5,6
30587,41,2
30593,25.125,8
30596,63.19999999999998,11
30602,39.285714285714285,7
30606,47.37878787878787,100
30607,29.3,18
30608,63.095238095238095,43
30610,39.12230215827338,266
30611,76.5,2
30619,17,6
30620,38.916666666666664,12
30621,39.16666666666667,8
30625,17.5,2
30626,55.19148936170212,75
30627,15,2
30631,55.75,4
30632,14,2
30634,39.60000000000001,9
30637,49.26315789473684,104
30638,81.5,2
30640,5,2
30641,72.5,2
30642,44.03846153846153,27
30643,47,5
30649,36.08333333333333,36
30653,33.97560975609756,46
30654,64.33333333333333,3
30657,13.400000000000002,5
30660,38.75000000000001,28
30661,56.5,8
30662,61,2
30664,62.857142857142854,11
30666,12,3
30667,23.5,2
30670,45.93333333333332,21
30671,26.413793103448278,80
30675,58.27777777777778,24
30676,38.55072463768113,86
30678,73.5,4
30681,42.625,9
30682,23,4
30685,55.35714285714286,15
30686,67.5,4
30687,42.09090909090909,16
30690,52.10638297872341,61
30691,64,14
30693,23.6,10
30695,32.5,16
30696,35.714285714285715,11
30697,62,2
30702,18.254901960784313,136
30705,52.524691358024704,202
30707,25,37
30709,56,2
30710,69.5,2
30711,35.5,6
30712,47.078817733990185,556
30715,54,2
30717,19,4
30719,43,15
30720,28.71428571428571,83
30723,45.93548387096774,38
30724,40.81818181818182,14
30725,46.830985915492946,131
30726,38.84615384615383,32
30728,51.56521739130436,37
30730,38.5,2
30733,2,2
30734,28,2
30736,24.055555555555554,39
30740,17,2
30742,56,2
30743,8.5,2
30746,71,4
30748,15.25,6
